Filename,Similarity,FileURL
image-11.jpg,0.9630449418239826,school/image-11.jpg
image-144.jpg,0.962721327500968,school/image-144.jpg
image-130.jpg,0.9549139668460912,school/image-130.jpg
image-13.jpg,0.9518244858073602,school/image-13.jpg
image-125.jpg,0.9499471215959456,school/image-125.jpg
image-29.jpg,0.9454466149334692,school/image-29.jpg
image-114.jpg,0.9421380310490248,school/image-114.jpg
image-87.jpg,0.9373905158703272,school/image-87.jpg
image-66.jpg,0.9373132188428354,school/image-66.jpg
image-27.jpg,0.9361018085509388,school/image-27.jpg
image-70.jpg,0.9351161986615899,school/image-70.jpg
image-178.jpg,0.933786551247547,school/image-178.jpg
image-36.jpg,0.9262368505757972,school/image-36.jpg
image-28.jpg,0.9152665091316551,school/image-28.jpg
image-135.jpg,0.9126573908748296,school/image-135.jpg
image-64.jpg,0.9116648318102352,school/image-64.jpg
image-115.jpg,0.9084070487834968,school/image-115.jpg
image-95.jpg,0.9076382865469441,school/image-95.jpg
image-101.jpg,0.9057892446013192,school/image-101.jpg
image-141.jpg,0.905561869320447,school/image-141.jpg
image-35.jpg,0.9041069078618736,school/image-35.jpg
image-166.jpg,0.902881397824415,school/image-166.jpg
image-39.jpg,0.8962854860403949,school/image-39.jpg
image-67.jpg,0.8929697361115579,school/image-67.jpg
image-182.jpg,0.8928539108435429,school/image-182.jpg
image-127.jpg,0.8918265569152737,school/image-127.jpg
image-94.jpg,0.8906423327485871,school/image-94.jpg
image-136.jpg,0.8905106074138492,school/image-136.jpg
image-48.jpg,0.8905029525522558,school/image-48.jpg
image-140.jpg,0.8901669424398572,school/image-140.jpg
image-83.jpg,0.8894116180746261,school/image-83.jpg
image-174.jpg,0.8891108228271914,school/image-174.jpg
image-19.jpg,0.8891095492408732,school/image-19.jpg
image-92.jpg,0.8888772677654873,school/image-92.jpg
image-10.jpg,0.8887816653756703,school/image-10.jpg
image-32.jpg,0.8887673780409932,school/image-32.jpg
image-38.jpg,0.8887367402072999,school/image-38.jpg
image-69.jpg,0.8886197058553831,school/image-69.jpg
image-161.jpg,0.8886103578399863,school/image-161.jpg
image-153.jpg,0.8883692655400403,school/image-153.jpg
image-59.jpg,0.8880215507806821,school/image-59.jpg
image-164.jpg,0.8879536436554025,school/image-164.jpg
image-177.jpg,0.8879244310309437,school/image-177.jpg
image-85.jpg,0.8879198956689925,school/image-85.jpg
image-156.jpg,0.8875848007260491,school/image-156.jpg
image-149.jpg,0.8875592332621491,school/image-149.jpg
image-8.jpg,0.8873083021240775,school/image-8.jpg
image-181.jpg,0.8872963125200098,school/image-181.jpg
image-187.jpg,0.8871442349802591,school/image-187.jpg
image-120.jpg,0.8866915432855762,school/image-120.jpg
image-12.jpg,0.8856604038607528,school/image-12.jpg
image-113.jpg,0.8856021737611843,school/image-113.jpg
image-42.jpg,0.8846929706929209,school/image-42.jpg
image-80.jpg,0.8841580876080637,school/image-80.jpg
image-31.jpg,0.8839580213867586,school/image-31.jpg
image-50.jpg,0.8838893923694839,school/image-50.jpg
image-16.jpg,0.8831460324360644,school/image-16.jpg
image-142.jpg,0.8831078088544596,school/image-142.jpg
image-145.jpg,0.8830186227740592,school/image-145.jpg
image-147.jpg,0.8828061541879741,school/image-147.jpg
image-117.jpg,0.8803746860282089,school/image-117.jpg
image-86.jpg,0.8803121684791212,school/image-86.jpg
image-84.jpg,0.8801244261426237,school/image-84.jpg
image-93.jpg,0.8792188964850931,school/image-93.jpg
image-157.jpg,0.8790888441882149,school/image-157.jpg
image-6.jpg,0.8742147389329138,school/image-6.jpg
image-159.jpg,0.8740122639194554,school/image-159.jpg
image-46.jpg,0.8731644096248258,school/image-46.jpg
image-7.jpg,0.8719610569848565,school/image-7.jpg
image-103.jpg,0.8719331970378392,school/image-103.jpg
image-90.jpg,0.8716130388024566,school/image-90.jpg
image-188.jpg,0.8714084702114998,school/image-188.jpg
image-58.jpg,0.8710786403337726,school/image-58.jpg
image-65.jpg,0.8709710505103571,school/image-65.jpg
image-4.jpg,0.8703789563347683,school/image-4.jpg
image-143.jpg,0.870239102837586,school/image-143.jpg
image-43.jpg,0.8701975676199319,school/image-43.jpg
image-55.jpg,0.8700919744450353,school/image-55.jpg
image-91.jpg,0.8699300428105677,school/image-91.jpg
image-148.jpg,0.8698877116626492,school/image-148.jpg
image-25.jpg,0.8696337597555791,school/image-25.jpg
image-62.jpg,0.8691064088486578,school/image-62.jpg
image-5.jpg,0.8685843153317101,school/image-5.jpg
image-171.jpg,0.8684716553747203,school/image-171.jpg
image-26.jpg,0.8682963920556549,school/image-26.jpg
image-37.jpg,0.8682244756528013,school/image-37.jpg
image-137.jpg,0.867866514370216,school/image-137.jpg
image-51.jpg,0.8671607388762851,school/image-51.jpg
image-163.jpg,0.8671361967364729,school/image-163.jpg
image-45.jpg,0.8669501820461801,school/image-45.jpg
image-76.jpg,0.8669454909671857,school/image-76.jpg
image-106.jpg,0.8659619322680304,school/image-106.jpg
image-104.jpg,0.8659539782080918,school/image-104.jpg
image-30.jpg,0.8659450591970134,school/image-30.jpg
image-133.jpg,0.8658849245417806,school/image-133.jpg
image-155.jpg,0.8652256461055848,school/image-155.jpg
image-1.jpg,0.8643190809903791,school/image-1.jpg
image-23.jpg,0.864066397540768,school/image-23.jpg
image-96.jpg,0.8632322124268187,school/image-96.jpg
image-167.jpg,0.8631490426292617,school/image-167.jpg
image-160.jpg,0.8618952908032159,school/image-160.jpg
image-150.jpg,0.8604606261025368,school/image-150.jpg
image-81.jpg,0.8599608081730388,school/image-81.jpg
image-63.jpg,0.8591116438115178,school/image-63.jpg
image-170.jpg,0.8581888630064979,school/image-170.jpg
image-57.jpg,0.8581849529877207,school/image-57.jpg
image-146.jpg,0.8580642617728496,school/image-146.jpg
image-172.jpg,0.8579162905221067,school/image-172.jpg
image-169.jpg,0.8573620559886809,school/image-169.jpg
image-9.jpg,0.8566931949216331,school/image-9.jpg
image-154.jpg,0.8562698932317214,school/image-154.jpg
image-116.jpg,0.8562357033106185,school/image-116.jpg
image-15.jpg,0.8556264735858115,school/image-15.jpg
image-168.jpg,0.8553210564075677,school/image-168.jpg
image-189.jpg,0.8549789506325386,school/image-189.jpg
image-56.jpg,0.8547561069932292,school/image-56.jpg
image-18.jpg,0.8547535898926573,school/image-18.jpg
image-47.jpg,0.8545639188465787,school/image-47.jpg
image-110.jpg,0.8545422072794533,school/image-110.jpg
image-52.jpg,0.8543017019996596,school/image-52.jpg
image-118.jpg,0.8539116470390449,school/image-118.jpg
image-151.jpg,0.8536914512132526,school/image-151.jpg
image-73.jpg,0.8535497219492657,school/image-73.jpg
image-134.jpg,0.8535483049670594,school/image-134.jpg
image-121.jpg,0.8534199438475176,school/image-121.jpg
image-78.jpg,0.8527003952604468,school/image-78.jpg
image-53.jpg,0.8524106058421825,school/image-53.jpg
image-180.jpg,0.8514067167818543,school/image-180.jpg
image-186.jpg,0.851352978969228,school/image-186.jpg
image-124.jpg,0.8512232490652027,school/image-124.jpg
image-190.jpg,0.8507493090293224,school/image-190.jpg
image-41.jpg,0.8505578626510084,school/image-41.jpg
image-100.jpg,0.8504595792759755,school/image-100.jpg
image-61.jpg,0.8453946793893188,school/image-61.jpg
image-54.jpg,0.8452141353183893,school/image-54.jpg
image-129.jpg,0.8436652044261026,school/image-129.jpg
image-14.jpg,0.8433898729047211,school/image-14.jpg
image-138.jpg,0.8428135289041891,school/image-138.jpg
image-20.jpg,0.8422799299166788,school/image-20.jpg
image-75.jpg,0.8419920001600473,school/image-75.jpg
image-60.jpg,0.8419697219004774,school/image-60.jpg
image-49.jpg,0.8413347412317133,school/image-49.jpg
image-122.jpg,0.8411686393623714,school/image-122.jpg
image-139.jpg,0.8409491134567416,school/image-139.jpg
image-82.jpg,0.8409260225793336,school/image-82.jpg
image-183.jpg,0.8408808119610085,school/image-183.jpg
image-105.jpg,0.8405754541414567,school/image-105.jpg
image-33.jpg,0.8404415661399227,school/image-33.jpg
image-158.jpg,0.8399447681748798,school/image-158.jpg
image-2.jpg,0.839010451337567,school/image-2.jpg
image-79.jpg,0.8368444103474564,school/image-79.jpg
image-44.jpg,0.8352669493752302,school/image-44.jpg
image-173.jpg,0.8347767089278658,school/image-173.jpg
image-72.jpg,0.8324470967571461,school/image-72.jpg
image-123.jpg,0.8320550865464287,school/image-123.jpg
image-152.jpg,0.8308280211700113,school/image-152.jpg
image-88.jpg,0.8301748290485672,school/image-88.jpg
image-128.jpg,0.8289548606271184,school/image-128.jpg
image-17.jpg,0.8277236266643075,school/image-17.jpg
image-184.jpg,0.8272711834013332,school/image-184.jpg
image-162.jpg,0.8272465400001601,school/image-162.jpg
image-71.jpg,0.8266519160474409,school/image-71.jpg
image-98.jpg,0.8258522897234138,school/image-98.jpg
image-119.jpg,0.8256748612667486,school/image-119.jpg
image-34.jpg,0.8232541028300605,school/image-34.jpg
image-176.jpg,0.8232526585712759,school/image-176.jpg
image-185.jpg,0.8215370458406657,school/image-185.jpg
image-112.jpg,0.8213355785356553,school/image-112.jpg
image-3.jpg,0.8203136836829422,school/image-3.jpg
image-126.jpg,0.8199505360292207,school/image-126.jpg
image-165.jpg,0.8194684929292088,school/image-165.jpg
image-40.jpg,0.8148158607767978,school/image-40.jpg
image-68.jpg,0.8144307082082392,school/image-68.jpg
image-74.jpg,0.8137916764515544,school/image-74.jpg
image-111.jpg,0.8124599339645472,school/image-111.jpg
image-175.jpg,0.8118023297194171,school/image-175.jpg
image-89.jpg,0.8114277954484781,school/image-89.jpg
image-107.jpg,0.8085336808800133,school/image-107.jpg
image-179.jpg,0.8078710788343649,school/image-179.jpg
image-77.jpg,0.8055983551770929,school/image-77.jpg
image-21.jpg,0.802077728658634,school/image-21.jpg
image-109.jpg,0.8020044607228541,school/image-109.jpg
image-108.jpg,0.7984942134436974,school/image-108.jpg
image-97.jpg,0.7955620908633418,school/image-97.jpg
image-22.jpg,0.7910370838096923,school/image-22.jpg
image-132.jpg,0.7902112664655943,school/image-132.jpg
image-131.jpg,0.7855838222526366,school/image-131.jpg
image-99.jpg,0.7850320875065835,school/image-99.jpg
image-102.jpg,0.7840422403692036,school/image-102.jpg
image-24.jpg,0.7545048178412759,school/image-24.jpg
